code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603901 ,永创智能,0.132,7.58,7.58,7.68,7.56,7.57,1116000.0,0.6065200000000001,8494730.0,42.111,2.578,333056.881708,139472.0,专用机械,浙江,41.96,1.84,4.39,30.36,22.27,3.46,4.27,0.97,0.045,2.94,2.57,20150529.0,4.09,0.93,34.38,41.31,29.31,4.89,24429.0
603900 ,莱绅通灵,-0.877,11.3,11.35,11.45,11.21,11.4,904260.0,1.06235,10235303.0,18.356,1.657,384735.4392,96183.8598,服饰,江苏,10.95,0.85,3.4,28.9,26.91,0.7,10.94,3.21,0.26,7.31,1.56,20161123.0,9.4,2.76,-11.53,-20.95,56.7,19.3,20656.0
603899 ,晨光文具,-0.777,42.12,42.32,42.9,41.65,42.45,2033707.0,0.22106,85695352.0,48.027,10.56,3875040.0,3875040.0,文教休闲,上海,37.74,9.2,9.2,55.88,39.54,8.54,2.72,0.3,0.281,3.99,10.64,20150127.0,21.33,2.32,28.0,26.42,27.07,10.98,10361.0
603898 ,好莱客,-0.066,15.22,15.35,15.35,15.16,15.23,407496.0,0.13162000000000001,6212005.0,12.475,2.067,471212.244092,471212.244092,家居用品,广东,30.68,3.1,3.1,28.2,12.7,5.82,8.51,2.75,0.124,7.48,2.04,20150217.0,10.8,3.49,5.22,8.17,39.31,10.6,11753.0
603897 ,长城科技,1.135,18.71,18.5,18.87,18.47,18.5,774084.0,1.39382,14462004.0,16.856,1.932,333786.4,103909.1657,电气设备,浙江,22.75,0.56,1.78,25.18,21.91,1.57,9.26,5.19,0.203,9.63,1.92,20180410.0,5.53,3.1,3.16,-13.21,7.76,3.16,21652.0
603896 ,寿仙谷,-1.919,36.28,37.0,37.05,36.28,36.99,900150.0,1.45092,32943848.0,47.737,4.977,521966.179312,225081.061952,中成药,浙江,30.72,0.62,1.44,12.48,5.87,2.09,5.96,4.14,0.31,7.28,5.08,20170510.0,3.36,2.34,30.79,19.72,85.32,26.17,17865.0
603895 ,天永智能,0.278,21.68,21.6,21.82,21.55,21.62,533800.0,1.62907,11592755.0,63.915,3.652,234317.44,71039.15952,专用机械,上海,52.4,0.33,1.08,11.77,11.09,0.35,3.78,3.49,0.10300000000000001,5.94,3.64,20180122.0,1.38,1.28,-10.68,-8.02,29.73,11.02,14078.0
603890 ,春秋电子,0.68,10.36,10.33,10.53,10.27,10.29,3146976.0,2.32258,32665747.0,18.175,1.388,283848.46,140372.6128,机械基件,江苏,34.21,1.35,2.74,25.02,16.23,5.27,8.2,2.99,0.08,5.33,1.93,20171212.0,3.99,1.45,15.34,103.33,17.45,4.99,17184.0
603889 ,新澳股份,0.342,5.87,5.81,6.04,5.75,5.85,3665990.0,0.7163700000000001,21475065.0,11.51,1.274,300395.129756,300395.129756,纺织,浙江,11.34,5.12,5.12,30.8,18.18,9.27,9.59,1.87,0.258,4.61,1.27,20141231.0,7.96,1.55,14.34,12.01,16.3,8.38,12169.0
603888 ,新华网,2.009,18.79,18.56,19.48,18.42,18.42,6699670.0,3.79649,127690690.0,34.207,3.441,975256.16744,331587.09242,互联网,北京,64.2,1.76,5.19,38.08,29.36,2.86,14.99,2.89,0.07200000000000001,5.46,3.37,20161028.0,6.59,1.27,5.22,56.92,34.29,14.43,38359.0
603887 ,城地股份,-2.419,19.36,19.83,19.83,19.18,19.84,1759325.0,2.12052,34198852.0,38.72,3.133,498115.170784,160623.18272,建筑工程,上海,53.93,0.83,2.57,16.62,15.05,0.86,4.35,1.69,0.16,6.18,3.21,20161010.0,3.31,1.29,53.54,44.6,18.17,6.61,10413.0
603886 ,元祖股份,2.57,22.75,22.29,22.93,22.29,22.18,1315185.0,1.08506,29696033.0,22.525,3.925,546000.0,275750.475,食品,上海,0.0,1.21,2.4,21.84,13.84,3.06,5.15,2.15,-0.027999999999999997,5.8,3.83,20161228.0,5.08,2.12,23.69,75.18,65.26,-2.0,10691.0
603885 ,吉祥航空,-1.267,12.47,12.65,12.65,12.46,12.63,1918780.0,0.10678000000000001,24036574.0,18.072,2.281,2240875.805819,2240875.805819,空运,上海,14.17,17.97,17.97,233.75,57.42,107.29,32.08,1.79,0.223,5.47,2.31,20150527.0,42.14,2.34,14.49,-7.45,18.15,9.69,29500.0
603883 ,老百姓,-2.886,70.66,72.07,72.61,70.6,72.76,1021000.0,0.3824,72909051.0,46.183,6.227,2024807.27509,1886622.0,医药商业,湖南,32.69,2.67,2.87,90.04,46.64,4.9,13.46,4.7,0.556,11.35,6.41,20150423.0,15.13,5.28,23.37,22.13,34.2,5.85,10373.0
603882 ,金域医学,3.631,51.37,49.88,51.85,48.8,49.57,2694730.0,0.96364,136558247.0,100.725,11.551,2352153.072049,1436507.433416,医疗保健,广东,66.09,2.8,4.58,42.23,26.61,11.08,8.49,1.86,0.375,4.45,11.15,20170908.0,6.8,1.49,20.26,78.92,39.79,6.75,14216.0
603881 ,数据港,-1.174,37.89,38.1,38.4,37.63,38.34,2527930.0,1.97735,96017617.0,55.721,7.6850000000000005,797912.278812,484403.030262,电信运营,上海,56.09,1.28,2.11,28.56,8.54,13.05,3.66,1.74,0.171,4.93,7.78,20170208.0,4.37,2.07,26.51,6.87,39.08,18.86,25898.0
603880 ,南卫股份,0.42,9.57,9.56,9.61,9.48,9.53,632476.0,0.76729,6042620.0,31.9,2.198,161733.0,78885.27075,医疗保健,江苏,43.29,0.82,1.69,8.52,6.04,0.78,2.31,1.36,0.055,3.35,2.85,20170807.0,1.75,1.04,-15.62,-23.78,22.39,9.25,10012.0
603879 ,永悦科技,1.107,7.31,7.19,7.36,7.18,7.23,760080.0,0.6773600000000001,5537295.0,28.115,2.043,146501.172,82026.972,化工原料,福建,62.82,1.12,2.0,5.57,4.83,0.51,2.43,1.21,0.028999999999999998,2.57,2.81,20170614.0,1.21,0.6,-6.19,-39.24,14.64,6.01,9446.0
603878 ,武进不锈,-0.32,9.35,9.37,9.44,9.31,9.38,2225023.0,1.55441,20838211.0,9.444,1.217,267649.6592,133838.06359,钢加工,江苏,8.93,1.43,2.86,29.99,23.03,4.5,10.15,3.55,0.525,7.68,1.22,20161219.0,8.07,2.82,20.56,63.55,22.85,13.09,17860.0
603877 ,太平鸟,-0.423,14.11,14.05,14.25,14.05,14.17,541300.0,0.26998,7669081.0,11.758,2.191,678351.3723,282896.73769,服饰,浙江,19.67,2.0,4.81,57.7,41.27,3.91,13.99,2.91,0.18,7.32,1.93,20170109.0,16.08,3.34,-4.46,-34.9,57.45,5.22,12866.0
603876 ,鼎胜新材,0.632,14.32,14.22,14.54,14.15,14.23,1490522.0,0.63258,21383415.0,21.059,1.792,615760.0,337415.2864,铝,江苏,25.59,2.36,4.3,97.29,60.89,24.41,15.53,3.61,0.139,7.99,1.78,20180418.0,13.17,3.06,9.2,1.22,9.03,2.18,28272.0
603871 ,嘉友国际,-1.344,33.03,33.4,33.4,32.69,33.48,740207.0,1.88828,24442042.0,13.292,2.246,517910.4,129477.6,仓储物流,北京,18.73,0.39,1.57,22.47,18.1,1.33,8.58,5.47,0.447,10.5,3.19,20180206.0,6.37,4.06,26.25,23.09,10.27,7.35,8686.0
603869 ,新智认知,0.766,11.84,11.75,11.92,11.67,11.75,1572023.0,0.38445,18495856.0,10.963,1.044,597328.601472,484144.34288,软件服务,广西,52.89,4.09,5.05,70.39,42.44,10.33,27.09,5.37,0.055999999999999994,7.84,1.5,20150326.0,8.36,1.66,11.27,1416.7,34.32,5.46,17080.0
603868 ,飞科电器,-0.568,36.76,36.94,36.97,36.55,36.97,370831.0,0.08513000000000001,13622415.0,18.948,5.8,1601265.6,1601265.6,家用电器,上海,24.64,4.36,4.36,35.11,23.34,5.82,6.88,1.58,0.375,6.34,5.83,20160418.0,14.19,3.26,-4.39,-6.32,38.51,19.31,12891.0
603867 ,新化股份,0.143,28.04,27.85,28.15,27.8,28.0,1953499.0,5.58143,54664850.0,16.892,3.729,392560.0,98140.0,化工原料,浙江,24.13,0.35,1.4,16.78,8.6,0.0,0.0,0.0,0.29,10.06,2.78,20190627.0,0.0,0.0,0.0,0.0,0.0,7.48,37600.0
603866 ,桃李面包,0.043,46.61,46.46,46.98,46.06,46.59,704719.0,0.10696000000000001,32826142.0,34.272,6.192,3071022.9004,3071022.9004,食品,辽宁,63.35,6.59,6.59,40.23,20.15,12.66,12.27,1.86,0.184,5.38,8.67,20151222.0,15.73,2.39,15.52,12.11,39.29,10.61,5284.0
603863 ,松炀资源,0.0,18.97,18.85,19.15,18.81,18.97,3688358.0,7.16548,70015215.0,31.098,5.113,390580.918,97646.178,造纸,广东,55.63,0.51,2.06,8.41,5.31,0.0,0.0,0.0,0.085,5.08,3.73,20190621.0,0.0,0.0,0.0,0.0,0.0,12.78,51725.0
603861 ,白云电器,0.563,8.93,8.88,8.99,8.88,8.88,482700.0,0.11799000000000001,4316004.0,23.304,1.685,403574.068664,365326.3,电气设备,广东,42.89,4.09,4.52,52.4,32.56,10.04,2.24,0.49,0.05,5.3,1.68,20160322.0,14.48,3.2,47.11,-13.32,24.09,4.72,22093.0
603860 ,中公高科,0.254,27.64,27.86,27.88,27.39,27.57,170400.0,0.7047100000000001,4700563.0,38.389,3.072,184303.52,66833.52,公路,北京,191.5,0.24,0.67,6.85,4.05,1.74,2.21,3.31,0.036000000000000004,9.0,3.06,20170802.0,2.77,4.16,35.59,12.63,44.68,7.24,5311.0
603859 ,能科股份,4.052,25.68,24.68,26.18,24.41,24.68,3626300.0,7.26859,92041187.0,57.067,4.056,324236.43756,128117.52,软件服务,北京,84.45,0.5,1.26,9.78,7.23,0.43,2.85,2.26,0.08,6.33,3.9,20161021.0,2.89,2.29,31.71,61.33,47.33,10.77,9613.0
603858 ,步长制药,-2.986,19.17,19.6,19.7,19.11,19.76,10632340.0,1.9567,205420435.0,8.996,1.225,2188410.02937,1041659.36415,,,,,,,,,,,,,,,,,,,,,
603856 ,东宏股份,-0.101,9.94,9.96,10.04,9.92,9.95,947793.0,1.03664,9458964.0,16.567,1.6019999999999999,254876.1124,90880.426,塑料,山东,15.87,0.91,2.56,19.15,14.62,2.62,6.54,2.55,0.157,6.21,1.6,20171106.0,6.1,2.38,14.14,9.01,25.34,11.71,16768.0
603855 ,华荣股份,-1.359,8.71,8.76,8.85,8.69,8.83,895800.0,0.44448000000000004,7837345.0,18.935,1.952,288361.97,175541.34,专用机械,上海,21.35,2.02,3.31,24.92,18.71,3.95,6.71,2.03,0.10300000000000001,4.46,1.98,20170524.0,3.72,1.12,24.23,61.82,57.82,9.61,19111.0
603848 ,好太太,-1.427,15.89,16.2,16.21,15.85,16.12,2260048.0,3.17847,36099426.0,24.446,4.765,637189.0,112985.845,家居用品,广东,31.87,0.71,4.01,15.16,11.05,0.54,3.38,0.84,0.126,3.33,4.83,20171201.0,5.39,1.34,0.27,6.37,46.09,19.2,10396.0
603843 ,正平股份,0.0,5.39,5.39,5.44,5.34,5.39,3008980.0,1.11456,16238129.0,31.706,1.611,301842.2638,145514.296774,建筑工程,青海,0.0,2.7,5.6,56.61,42.59,5.01,3.97,0.71,-0.006999999999999999,2.39,2.26,20160905.0,4.31,0.77,-22.89,-118.9,11.74,-0.8,35852.0
603839 ,安正时尚,-0.08,12.55,12.43,12.68,12.43,12.56,1708800.0,1.6195,21501573.0,17.929,1.851,504679.87178,132420.3461,服饰,浙江,13.13,1.06,4.02,37.81,24.07,5.12,9.81,2.44,0.478,6.78,1.85,20170214.0,12.52,3.11,49.49,18.34,54.99,17.1,17965.0
603838 ,四通股份,0.0,8.87,8.89,8.94,8.81,8.87,654828.0,0.24555000000000002,5811582.0,55.438,3.242,236545.16,236545.16,陶瓷,广东,54.59,2.67,2.67,8.55,3.46,1.88,1.4,0.52,0.040999999999999995,2.74,3.24,20150701.0,2.89,1.09,-9.38,-47.82,32.78,13.28,18214.0
603833 ,欧派家居,-1.029,110.63,112.79,112.79,110.06,111.78,460804.0,0.48718000000000006,51384689.0,29.345,6.07,4648579.128713,1046409.420641,家居用品,广东,127.57,0.95,4.2,114.19,40.84,34.29,29.71,7.07,0.21899999999999997,18.23,6.13,20170328.0,41.92,9.98,15.57,25.14,34.22,4.18,7484.0
603829 ,洛凯股份,-0.299,9.99,10.0,10.11,9.91,10.02,541173.0,0.74748,5428337.0,26.289,2.412,159840.0,72327.6,电气设备,江苏,47.0,0.72,1.6,8.97,6.57,1.28,3.4,2.12,0.053,4.14,2.42,20171017.0,1.44,0.9,-1.25,23.8,23.39,8.69,15840.0
603828 ,柯利达,-0.68,8.77,8.79,8.92,8.52,8.83,3638800.0,0.8639100000000001,31785246.0,62.643,3.439,373287.950685,369392.4,装修装饰,江苏,25.75,4.21,4.26,32.68,21.09,4.66,2.39,0.56,0.086,2.55,3.46,20150226.0,4.65,1.09,-8.1,6.46,16.09,11.85,10927.0
603826 ,坤彩科技,4.781,15.56,14.97,15.6,14.85,14.85,4005478.0,2.11418,61624609.0,40.405,5.644,728208.0,294795.982032,染料涂料,福建,49.76,1.89,4.68,15.54,6.23,4.19,3.84,0.82,0.075,2.76,5.39,20170414.0,3.66,0.78,14.82,-4.56,46.68,25.76,16884.0
603825 ,华扬联众,0.774,11.72,11.6,11.81,11.51,11.63,805628.0,0.8499500000000001,9432999.0,20.561,1.794,270757.544912,111088.082116,互联网,北京,0.0,0.95,2.31,64.89,60.96,0.3,6.27,2.72,-0.01,6.53,1.78,20170802.0,6.35,2.75,6.2,-109.28,10.76,-0.02,12217.0
603823 ,百合花,-2.628,21.49,21.92,22.08,21.45,22.07,3556364.0,5.05573,77239888.0,25.583,3.321,483525.0,151167.500267,染料涂料,浙江,33.42,0.7,2.25,23.28,13.68,7.15,4.32,1.92,0.165,6.47,3.41,20161220.0,7.15,3.18,18.74,-0.01,19.33,8.09,15783.0
603822 ,嘉澳环保,0.975,23.83,23.66,23.88,23.6,23.6,296400.0,0.40406000000000003,7029694.0,32.519,2.415,174804.914957,174804.914957,环境保护,浙江,27.3,0.73,0.73,14.96,7.53,2.83,2.43,3.31,0.43200000000000005,9.87,2.39,20160428.0,3.66,4.99,7.05,10.87,13.51,6.3,10481.0
603819 ,神力股份,-0.072,13.91,13.95,14.18,13.83,13.92,1378200.0,1.7704,19235663.0,34.775,2.216,234281.76226,108284.98226,电气设备,江苏,78.82,0.78,1.68,11.73,7.77,1.13,4.54,2.7,0.044000000000000004,4.5,3.09,20161125.0,1.84,1.09,24.33,55.5,12.85,2.94,9020.0
603818 ,曲美家居,-0.837,7.11,7.18,7.23,7.09,7.17,679294.0,0.14032,4854954.0,-59.25,2.471,347509.071,344209.32,家居用品,北京,74.28,4.84,4.89,72.46,14.91,16.44,3.75,0.77,0.024,2.89,2.48,20150422.0,5.92,1.21,154.79,-57.91,46.71,1.17,23188.0
603817 ,海峡环保,0.289,6.94,6.93,7.04,6.89,6.92,2649400.0,1.4718900000000001,18456977.0,26.775,2.012,312300.0,124920.0,环境保护,福建,25.35,1.8,4.5,32.79,4.69,13.6,6.26,1.39,0.068,3.45,2.01,20170220.0,4.32,0.96,57.27,26.46,47.16,22.05,37242.0
603816 ,顾家家居,0.805,33.81,33.8,34.17,33.38,33.54,2296935.0,1.75381,77377570.0,14.326,4.317,2035792.97607,442804.12659,家居用品,浙江,18.07,1.31,6.02,106.34,47.96,14.41,21.8,3.62,0.94,7.83,4.28,20161014.0,19.72,3.27,23.74,15.79,35.64,11.15,17350.0
603813 ,原尚股份,0.813,17.37,17.25,17.37,17.19,17.23,342929.0,0.72467,5922035.0,27.571,2.49,155895.75,82198.314,仓储物流,广东,28.76,0.47,0.9,8.12,3.94,2.65,2.56,2.85,0.15,6.98,2.47,20170918.0,2.71,3.02,108.79,32.95,13.75,5.48,10179.0
603811 ,诚意药业,0.307,22.87,22.97,22.97,22.55,22.8,1528421.0,1.90429,34835411.0,28.235,3.983,272793.36,183559.194,化学制药,浙江,28.19,0.8,1.19,8.25,3.21,1.75,3.53,2.96,0.20199999999999999,5.74,3.97,20170315.0,1.72,1.44,18.82,35.31,68.49,16.5,11036.0
603810 ,ST丰山,1.262,30.48,29.9,30.98,29.9,30.1,576882.0,2.88441,17508879.0,14.243,2.097,243840.0,60960.0,农药化肥,江苏,11.31,0.2,0.8,16.56,12.16,2.92,6.55,8.19,0.76,14.53,2.07,20180917.0,3.85,4.82,0.0,0.0,29.61,14.62,11750.0
603810 ,ST丰山,1.262,30.48,29.9,30.98,29.9,30.1,576882.0,2.88441,17508879.0,14.243,2.097,243840.0,60960.0,农药化肥,江苏,11.31,0.2,0.8,16.56,12.16,2.92,6.55,8.19,0.76,14.53,2.07,20180917.0,3.85,4.82,0.0,0.0,29.61,14.62,11750.0
603809 ,豪能股份,-0.104,9.58,9.6,9.64,9.51,9.59,475008.0,0.41279000000000005,4558415.0,8.887,0.906,200292.1256,110238.5928,汽车配件,四川,13.05,1.15,2.09,24.03,11.94,8.79,5.09,2.44,0.184,7.55,1.27,20171128.0,8.57,4.1,0.06,-17.89,28.7,15.44,11748.0
603808 ,歌力思,-0.55,14.47,14.55,14.64,14.42,14.55,1311700.0,0.39448000000000005,19033030.0,13.398,2.009,481159.494617,481150.089117,服饰,深圳,13.57,3.33,3.33,35.55,17.12,1.93,9.43,2.84,0.26,7.21,2.02,20150422.0,10.94,3.29,8.32,11.0,64.82,14.32,10591.0
603806 ,福斯特,0.979,40.22,39.69,40.3,39.09,39.83,908127.0,0.17377,36090771.0,27.931,3.662,2101897.2,2101897.2,塑料,浙江,26.14,5.23,5.23,66.56,52.17,10.85,13.91,2.66,0.762,10.98,3.63,20140905.0,35.11,6.72,36.08,77.23,19.47,13.37,7980.0
603803 ,瑞斯康达,-0.917,15.12,15.15,15.24,14.93,15.26,14073187.0,6.40297,212069986.0,50.4,2.529,636636.002184,332324.826624,通信设备,北京,38.52,2.2,4.21,40.79,35.64,2.77,6.85,1.63,0.099,5.98,2.55,20170420.0,12.4,2.94,60.8,16.38,30.37,5.73,32143.0
603801 ,志邦家居,1.119,18.98,18.69,19.21,18.66,18.77,985540.0,0.8507100000000001,18720511.0,11.128,1.624,423886.71728,219880.885744,家居用品,安徽,33.13,1.16,2.23,25.29,13.87,6.02,9.41,4.21,0.142,8.37,2.24,20170630.0,7.27,3.26,5.2,4.91,37.92,7.64,10609.0
603800 ,道森股份,0.0,11.79,11.8,11.84,11.75,11.79,553600.0,0.26615,6530902.0,27.534,2.399,245232.0,245232.0,专用机械,江苏,34.7,2.08,2.08,18.19,14.38,2.87,4.98,2.39,0.085,4.91,2.4,20151210.0,2.84,1.36,20.91,1716.38,26.59,7.1,21859.0
603799 ,华友钴业,2.881,26.78,25.9,27.47,25.53,26.03,38561401.0,3.61792,1027448037.0,14.554,2.95,2888682.199338,2854334.3829,小金属,浙江,568.09,10.66,10.79,205.05,119.43,45.3,28.47,2.64,0.011000000000000001,6.98,3.73,20150129.0,36.59,3.39,28.28,-98.55,12.02,0.28,147179.0
603798 ,康普顿,0.587,10.28,10.22,10.43,10.21,10.22,527321.0,0.26366,5443390.0,27.053,2.216,205600.0,205600.0,石油加工,山东,10.34,2.0,2.0,11.11,6.86,3.41,2.62,1.31,0.247,4.64,2.2,20160406.0,4.04,2.02,-1.9,1.42,36.47,17.77,15151.0
603797 ,联泰环保,-1.127,11.41,11.54,11.67,11.37,11.54,7061946.0,9.45678,81220814.0,33.559,2.201,340789.316,85205.316,环境保护,广东,25.45,0.75,2.99,45.93,7.16,0.09,4.88,1.63,0.113,3.95,2.92,20170413.0,3.86,1.29,87.58,78.53,71.16,33.79,16255.0
603790 ,雅运股份,1.909,16.55,16.19,16.8,16.1,16.24,3496840.0,7.30945,57485364.0,15.324,2.9130000000000003,316700.8,79175.2,染料涂料,上海,18.84,0.48,1.91,13.4,10.82,0.68,3.09,1.62,0.431,5.68,2.86,20180912.0,5.37,2.81,6.66,6.81,32.66,15.29,14839.0
603789 ,星光农机,-1.099,13.5,13.65,13.66,13.47,13.65,868850.0,0.33417,11761654.0,-60.295,3.392,351000.0,351000.0,农用机械,浙江,216.17,2.6,2.6,16.09,8.79,3.41,5.19,2.0,0.016,3.98,3.43,20150427.0,1.81,0.7,328.8,128.89,21.34,2.0,20587.0
603788 ,宁波高发,0.0,12.88,12.86,12.94,12.78,12.88,1112260.0,0.48339000000000004,14291876.0,11.817,1.6280000000000001,296361.328312,296361.328312,汽车配件,浙江,17.43,2.3,2.3,22.49,19.91,1.77,11.62,5.05,0.185,8.48,1.52,20150120.0,4.63,2.01,-42.18,-48.24,34.62,19.12,11200.0
603787 ,新日股份,0.378,21.24,21.2,21.58,20.91,21.16,2684764.0,3.78723,56999209.0,49.395,4.513,433296.0,150570.36,摩托车,江苏,65.67,0.71,2.04,16.35,10.58,3.55,2.22,1.09,0.081,4.71,4.5,20170427.0,4.78,2.34,6.4,2.53,16.04,2.66,11964.0
603779 ,威龙股份,-0.359,13.86,13.91,14.06,13.82,13.91,303600.0,0.14401,4212459.0,63.0,2.2560000000000002,318290.35392,292196.349522,红黄酒,山东,51.51,2.11,2.3,21.12,11.52,3.69,6.78,2.95,0.068,6.14,2.26,20160516.0,4.74,2.07,-3.65,-17.38,57.93,7.21,17412.0
603778 ,乾景园林,-0.399,4.99,5.02,5.05,4.97,5.01,2276157.0,0.45523,11393733.0,-499.0,2.478,249500.0,249500.0,建筑工程,北京,174.32,5.0,5.0,18.15,14.84,0.04,0.24,0.05,0.006999999999999999,2.01,2.49,20151231.0,4.34,0.87,-30.95,37.72,32.99,10.87,27945.0
603777 ,来伊份,-0.798,12.43,12.53,12.61,12.4,12.53,1876760.0,1.6964800000000002,23462329.0,414.333,2.214,423172.17789,137509.246644,食品,上海,16.45,1.11,3.4,27.1,18.34,5.19,9.83,2.89,0.19,5.62,2.23,20161012.0,5.78,1.7,-0.07,53.19,44.31,5.43,30877.0
603776 ,永安行,0.057,17.67,17.79,17.87,17.64,17.66,1918812.0,1.59885,34039818.0,19.854,0.993,331453.86,212060.739279,公共交通,江苏,29.32,1.2,1.88,35.09,28.16,2.13,7.04,3.75,0.151,12.75,1.39,20170817.0,15.22,8.11,0.14,0.99,29.35,15.01,12475.0
603773 ,沃格光电,-0.331,30.14,30.06,30.5,30.06,30.24,741994.0,1.15347,22472458.0,16.536,1.738,285111.005784,193882.49727,元器件,江西,68.44,0.64,0.95,17.49,10.63,4.58,9.64,10.2,0.11,17.34,1.74,20180417.0,5.36,5.66,-40.89,-81.2,29.34,10.69,15521.0
603768 ,常青股份,0.09,11.08,11.15,11.15,11.03,11.07,312500.0,0.44563,3461553.0,29.158,1.306,226032.0,77698.5,汽车配件,安徽,16.62,0.7,2.04,31.69,15.19,7.74,7.97,3.91,0.16699999999999998,8.48,1.3,20170324.0,6.69,3.28,3.76,-20.34,22.42,6.37,19100.0
603767 ,中马传动,1.097,7.37,7.29,7.41,7.13,7.29,2232040.0,2.35601,16158219.0,38.789,1.5390000000000001,220103.576,69821.906,汽车配件,浙江,32.24,0.95,2.99,18.29,10.05,6.41,6.42,2.15,0.057,4.79,1.52,20170613.0,3.95,1.32,6.88,-4.45,17.03,7.28,19518.0
603766 ,隆鑫通用,0.275,3.64,3.62,3.69,3.6,3.63,4539580.0,0.22106,16581597.0,8.273,1.134,747489.2334,747489.2334,摩托车,重庆,9.23,20.54,20.54,122.64,63.71,30.11,1.49,0.07,0.098,3.21,1.13,20120810.0,38.45,1.87,-4.45,-4.17,19.41,8.8,48129.0
603758 ,秦安股份,0.0,6.4,6.4,6.65,6.31,6.4,3249600.0,2.15492,21019842.0,-42.667,1.218,280830.11136,96511.2832,汽车配件,重庆,0.0,1.51,4.39,24.53,12.49,8.93,7.31,1.67,-0.073,5.25,1.22,20170517.0,10.32,2.35,-43.21,-1481.62,-5.13,-27.78,17509.0
603757 ,大元泵业,0.199,15.1,14.93,15.23,14.9,15.07,1707370.0,3.48443,25702987.0,10.559,1.713,248014.48,73990.0,专用机械,浙江,23.11,0.49,1.64,13.04,9.69,2.61,4.59,2.79,0.163,6.3,2.39,20170711.0,4.3,2.62,-11.94,-27.76,29.39,12.65,8639.0
603739 ,蔚蓝生物,-0.645,29.26,29.1,29.69,28.81,29.45,3974690.0,10.27928,115955790.0,40.639,4.84,452555.642,113139.642,农业综合,山东,109.44,0.39,1.55,12.33,7.51,2.16,3.17,2.05,0.067,6.05,4.87,20190116.0,4.29,2.78,0.0,0.0,45.98,6.0,21321.0
603738 ,泰晶科技,-2.585,22.61,23.01,23.01,22.5,23.21,9210623.0,14.68969,209719137.0,98.304,6.051,367777.115643,141767.555643,元器件,湖北,0.0,0.63,1.63,11.86,5.29,5.41,1.76,1.08,-0.01,3.74,6.21,20160928.0,2.33,1.43,-5.57,-109.36,17.44,-0.89,12541.0
603737 ,三棵树,-1.479,58.61,59.2,59.74,57.6,59.49,610842.0,0.33358000000000004,35767824.0,35.096,5.84,1092375.999141,1073260.699301,染料涂料,福建,0.0,1.83,1.86,38.48,21.9,6.5,4.0,2.15,-0.01,7.17,8.3,20160603.0,8.01,4.3,62.22,75.4,35.49,-0.3,6676.0
603733 ,仙鹤股份,0.0,13.64,13.65,13.77,13.53,13.64,739000.0,1.19194,10110627.0,27.837,2.5300000000000002,834768.0,84568.0,造纸,浙江,31.92,0.62,6.12,55.64,24.1,18.33,18.85,3.08,0.214,5.39,2.53,20180420.0,7.25,1.18,11.63,-25.09,14.71,6.22,24383.0
603730 ,岱美股份,0.596,21.93,21.76,22.15,21.76,21.8,177034.0,0.24303000000000002,3888454.0,16.125,2.589,878503.78236,159746.854719,汽车配件,上海,13.56,0.73,4.01,53.72,32.68,9.38,11.35,2.83,0.402,8.68,2.51,20170728.0,19.31,4.82,44.78,7.74,29.87,12.91,13379.0
603729 ,龙韵股份,1.175,14.64,14.5,14.65,14.45,14.47,500983.0,0.53674,7308948.0,58.56,1.595,136646.832,136646.832,广告包装,上海,0.0,0.93,0.93,12.65,7.76,0.66,2.41,2.58,-0.14300000000000002,9.18,1.58,20150324.0,4.97,5.33,-71.27,-232.15,9.08,-18.52,9358.0
603728 ,鸣志电器,0.0,12.52,12.32,12.55,12.32,12.52,1039670.0,0.59153,12986638.0,28.815,2.79,520832.0,220051.52,电气设备,上海,55.45,1.76,4.16,25.0,15.82,2.11,7.35,1.77,0.055999999999999994,4.49,2.79,20170509.0,6.64,1.6,15.68,3.7,37.49,5.37,18087.0
603727 ,博迈科,-1.019,17.49,17.58,17.74,17.47,17.67,1098654.0,1.15806,19318463.0,583.0,1.7530000000000001,409519.605,165927.63,石油开采,天津,147.62,0.95,2.34,26.76,15.23,7.26,14.97,6.39,0.06,9.98,1.77,20161122.0,6.28,2.68,789.47,122.15,8.63,2.81,22218.0
603726 ,朗迪集团,1.596,10.82,10.65,10.95,10.59,10.65,1156248.0,0.6228100000000001,12457255.0,12.881,1.579,200874.5984,200874.5984,机械基件,浙江,18.32,1.86,1.86,14.42,9.08,4.17,1.73,0.93,0.145,4.89,2.18,20160421.0,5.72,3.08,10.2,-13.01,23.57,7.08,12817.0
603725 ,天安新材,-0.277,7.21,7.23,7.25,7.17,7.23,1215571.0,0.92395,8759520.0,21.848,1.295,148058.792,94856.673534,塑料,广东,437.34,1.32,2.05,12.68,6.78,4.47,4.22,2.06,0.004,3.98,1.82,20170906.0,2.21,1.08,-14.59,-94.47,15.98,0.46,14026.0
